0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.75,0.22580645161290322,0.0,0.0,0.04,0.22049999225000008,0.7275533295,0.555622228,0.0,0.05714285714285714,0.26020001219999994,0.0,0.0,0.0,0.0,0.0,0.0,0.5266666666666667,0.0,0.010627991666666666,0.5466346666666666,0.7599181999999984,0.5367210386666666,0.0,0.30025825500000003,0.0189999998,0.28866920500000004,0.9770488739,0.0
0.75,0.22580645161290322,0.0,0.08333333333333333,0.04,0.21083335875000006,0.7009266663,0.5482777913333333,0.00986666679,0.05380952358571429,0.25453332520000005,0.0,0.127175,0.0285,0.09764999999999999,0.0,0.0,0.5299999999999999,0.0,0.010627991666666666,0.5466346666666666,0.7599212500000021,0.5367205303333333,0.0,0.2532648086666667,0.015210126299999998,0.2762039187500001,0.9740485382,0.0
0.75,0.22580645161290322,0.0,0.16666666666666666,0.04,0.29383335125,0.7066999817,0.5427000046666667,0.06769999981,0.05047619002857143,0.24893334960000005,0.0,0.12205,0.024399999999999998,0.09562499999999999,0.0,0.0,0.5299999999999999,0.0,0.010627991666666666,0.5466346666666666,0.7600006000000008,0.5366666793333333,0.0,0.24527778625,0.015000000599999999,0.29345092750000035,0.9740000153,0.0
0.75,0.22580645161290322,0.0,0.25,0.04,0.24224996574999996,0.7474299621999999,0.5497555413333333,0.06983333111000001,0.05285714354285714,0.24479998780000006,0.0,0.127175,0.028475,0.09764999999999999,0.0,0.0,0.5299999999999999,0.0,0.010627991666666666,0.550673,0.7600006000000008,0.5366666793333333,0.0,0.3047222136111111,0.015000000599999999,0.2860782624999999,0.9729837799000001,0.0
0.75,0.22580645161290322,0.0,0.3333333333333333,0.04,0.23051719675,0.7472000122,0.5452068963333333,0.06979310512999999,0.04630541801428571,0.24503448479999998,0.0,0.122075,0.0285,0.09562499999999999,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.550673,0.7501617500000008,0.536720721,0.0,0.5877777947222222,0.015000000599999999,0.281201935,0.9740324402,0.0
0.75,0.22580645161290322,0.0,0.4166666666666667,0.04,0.24650001525,0.7193166351000001,0.539311091,0.08350000380999999,0.043809522899999995,0.24946667479999995,0.0,0.12715,0.024399999999999998,0.097675,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.5547103333333333,0.75,0.536720848,0.0,0.5877777947222222,0.015000000599999999,0.3033264162499997,0.9759999847,0.0
0.75,0.22580645161290322,0.0,0.5,0.04,0.253916645,0.7432099915000001,0.5484333036666666,0.07406666756,0.044285712928571426,0.24593334960000005,0.0,0.12715,0.0285,0.0956,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.5587496666666667,0.75,0.5366666793333333,0.0,0.7249588013888888,0.015000000599999999,0.28361968999999976,0.9759999847,0.0
0.75,0.22580645161290322,0.0,0.5833333333333334,0.04,0.266333294,0.7530833435,0.547711118,0.0846333313,0.04333333288571428,0.250333313,0.0,0.122075,0.028475,0.097675,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.5587496666666667,0.75,0.5366666793333333,0.0,0.9847286647222222,0.012999999500000001,0.2812427524999997,0.9719999695,0.0
0.75,0.22580645161290322,0.0,0.6666666666666666,0.04,0.265535736,0.7204178619,0.5366309483333332,0.10050000190000001,0.04642857142857143,0.24835711660000004,0.0,0.12715,0.024399999999999998,0.09562499999999999,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.5587496666666667,0.7498382499999992,0.5400000253333334,0.0015384615384615385,0.7570675319444444,0.0209999993,0.3059482574999997,0.9719999695,0.0
0.75,0.22580645161290322,0.0,0.75,0.04,0.2607500077499999,0.7316699982,0.543422254,0.08163332939,0.045714286400000005,0.25079998780000007,0.0,0.122075,0.0285,0.09764999999999999,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.5587496666666667,0.7450012000000015,0.5400000253333334,0.000781790476923077,0.053346353111111106,0.0408367246,0.2788658137500001,0.9719999695,0.0
0.75,0.22580645161290322,0.0,0.8333333333333334,0.04,0.30108337400000007,0.7516799927,0.5497889199999999,0.10176666259999999,0.04952380997142857,0.26553332520000006,0.0,0.12715,0.028475,0.09562499999999999,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.56279,0.7449187999999992,0.5466666539999999,0.0,0.023300973575,0.0425942749,0.2986133574999997,0.9779676056,0.0
0.75,0.22580645161290322,0.0,0.9166666666666666,0.04,0.33791666025,0.7264299774,0.5408777873333332,0.1294333363,0.055238093642857145,0.30979998780000007,0.0,0.122075,0.024424999999999995,0.09764999999999999,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.56279,0.7450012000000015,0.5433333079999999,0.0,0.2593627293888889,0.037000000500000005,0.29119796749999977,0.9769999695,0.0
0.75,0.22580645161290322,0.041666666666666664,0.0,0.04,0.37716665275000005,0.7126933289,0.541933314,0.1493999958,0.05857142721428571,0.39706665039999994,0.0,0.12715,0.028475,0.09562499999999999,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.56279,0.7399993999999992,0.5433333079999999,0.0,0.2669031778888889,0.034999999399999995,0.30340728749999996,0.9720162201,0.0
0.75,0.22580645161290322,0.041666666666666664,0.08333333333333333,0.043066665639999994,0.48741664875,0.7354733276000001,0.550111135,0.1368666649,0.05857142721428571,0.5038666992,0.0,0.1119,0.028475,0.09154999999999999,0.0,0.0,0.5333333333333333,0.0,0.010627991666666666,0.56279,0.7399993999999992,0.5433333079999999,0.0,0.14981175527777776,0.0328060389,0.28361968999999976,0.97,0.0
