0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.75,0.41935483870967744,0.0,0.0,0.04,0.42526788700000007,0.5964214325,0.581238111,0.4938928604,0.07346938678571428,0.3376428834,0.02,0.3713,0.113925,0.10784999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299987999999985,0.593333308,0.0,0.029008078583333333,0.0170000002,0.3736633300000001,0.7950005341,0.0
0.75,0.41935483870967744,0.0,0.08333333333333333,0.04,0.23866662974999997,0.5955566788,0.5761889139999999,0.0056999999300000005,0.07047619138571429,0.3142666626,0.02,0.116975,0.024424999999999995,0.09764999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299987999999985,0.5966664633333333,0.0,0.7441632588888889,0.0299988031,0.3536708837500001,0.8079998779,0.0
0.75,0.41935483870967744,0.0,0.16666666666666666,0.04,0.2514166832500001,0.595613327,0.5755222320000001,0.011499999759999999,0.06904762131428573,0.30273333739999997,0.02,0.122075,0.024399999999999998,0.09764999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299987999999985,0.593333308,0.0,0.2858407127777778,0.0269980013,0.35617141749999986,0.8020001220999999,0.0
0.75,0.41935483870967744,0.0,0.25,0.04,0.27166662225000004,0.5985800171000001,0.5727555593333334,0.01779999971,0.07000000135714286,0.29493334960000006,0.02,0.116975,0.028475,0.09764999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299987999999985,0.593333308,0.0,0.02882269222222222,0.0110015988,0.35866928124999975,0.8080010986,0.0
0.75,0.41935483870967744,0.0,0.3333333333333333,0.04,0.29112072,0.6076137924,0.5631608963333333,0.02079310417,0.07536946024285715,0.28158618160000004,0.02,0.117,0.024424999999999995,0.097675,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299987999999985,0.593331782,0.0,0.4433155483333333,0.0170000002,0.35743675249999995,0.8080000305,0.0
0.75,0.41935483870967744,0.0,0.4166666666666667,0.04,0.24208335875000006,0.6168266678,0.5546333313333334,0.02180000067,0.0752380984142857,0.2735999756,0.02,0.116975,0.024424999999999995,0.09764999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.5900000253333334,0.0,0.018694314691666665,0.0090013996,0.3511726375000002,0.8159997559,0.0
0.75,0.41935483870967744,0.0,0.5,0.04,0.27825002675,0.6348266602,0.544711113,0.02130000114,0.0752380984142857,0.2725333252,0.02,0.122075,0.024399999999999998,0.099675,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299987999999985,0.5866666793333334,0.0,0.3200215444444445,0.0189999998,0.3413108825000002,0.8140000153,0.0
0.75,0.41935483870967744,0.0,0.5833333333333334,0.04,0.258916664,0.6717966461,0.5334110896666666,0.02119999886,0.07857142857142857,0.275666687,0.02,0.116975,0.024424999999999995,0.097675,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299987999999985,0.5866666793333334,0.0,0.1333568361111111,0.0209999993,0.35866508499999983,0.8180003357,0.0
0.75,0.41935483870967744,0.0,0.6666666666666666,0.04,0.2818333624999999,0.7121099854,0.5402111053333333,0.01073333383,0.07857142857142857,0.2874000244,0.02,0.117,0.024399999999999998,0.09764999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299987999999985,0.5833333333333334,1.7938846153846154e-07,0.16083171633333335,0.021006529,0.34867744499999986,0.8239990997,0.0
0.75,0.41935483870967744,0.0,0.75,0.04,0.25191669475000006,0.6842866515999999,0.544555537,0.01169999957,0.07714285850000001,0.29266668700000004,0.02,0.116975,0.0285,0.09764999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299987999999985,0.5900000253333334,0.0,0.0061111854194444435,0.1029916048,0.36116752625000004,0.8149997711,0.0
0.75,0.41935483870967744,0.0,0.8333333333333334,0.04106666564,0.26758337025,0.6763933563000001,0.5377555846666666,0.023099999429999997,0.0766666684857143,0.29579998780000005,0.02,0.122075,0.024399999999999998,0.09764999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6299957500000005,0.596666654,0.0,0.9061687044444445,0.0270032495,0.2737270350000003,0.8099992371,0.0
0.75,0.41935483870967744,0.0,0.9166666666666666,0.040214286800000006,0.24928569799999992,0.7168535614,0.5370476403333334,0.01625,0.075,0.2918571166,0.02,0.116975,0.024424999999999995,0.097675,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.6,8.959538461538461e-08,0.041389955416666666,0.0490003496,0.3686653137500002,0.8039997864,0.0
0.75,0.41935483870967744,0.041666666666666664,0.0,0.04,0.26833333975,0.703133316,0.5397777556666666,0.014500000479999999,0.07333333151428571,0.29446667479999994,0.02,0.117,0.024399999999999998,0.09764999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.6,1.1521923076923076e-07,0.9324160258333333,0.0349971533,0.3686660762499997,0.7999995422,0.0
0.75,0.41935483870967744,0.041666666666666664,0.08333333333333333,0.04,0.25258331300000003,0.6928466797,0.533466657,0.021933333870000002,0.07333333151428571,0.2872666626,0.02,0.116975,0.024424999999999995,0.09154999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.603333346,0.0007692051392307692,0.016398717297222223,0.018000000699999998,0.3686653137500002,0.7959998322,0.0
0.75,0.41935483870967744,0.041666666666666664,0.16666666666666666,0.04,0.26241664875000004,0.7276833344000001,0.5364777883333333,0.01303333282,0.0728571415,0.2874000244,0.02,0.116975,0.028475,0.09154999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.603333346,0.0007691282492307693,0.7027831183333333,0.0369981349,0.38865547125000005,0.7880000305,0.0
0.75,0.41935483870967744,0.041666666666666664,0.25,0.04,0.24094829549999996,0.7122517395,0.5449540456666667,0.00158620685,0.07438423974285714,0.2846896362,0.02,0.122075,0.024424999999999995,0.089525,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.603333346,0.0,0.8613805136111111,0.027997067599999998,0.38365669249999995,0.785,0.0
0.75,0.41935483870967744,0.041666666666666664,0.3333333333333333,0.04,0.26649999625,0.7126399994,0.5330444336666668,0.00656666696,0.07571428844285714,0.2741333618,0.02,0.116975,0.024399999999999998,0.09154999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.606666692,0.0,0.022100789016666667,0.014000000100000002,0.40364875750000023,0.7809999847,0.0
0.75,0.41935483870967744,0.041666666666666664,0.4166666666666667,0.04,0.24466667174999995,0.7471166992,0.5399666466666667,0.00079999998,0.0766666684857143,0.2781333618,0.02,0.117,0.0285,0.09154999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.606666692,0.0,0.9794446308333333,0.0340003997,0.3786605837499998,0.7819999695,0.0
0.75,0.41935483870967744,0.041666666666666664,0.5,0.04,0.25024995800000005,0.7153466797,0.543277804,0.0031666666300000004,0.07333333151428571,0.2795333252,0.02,0.116975,0.024399999999999998,0.09154999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.606666692,0.0,0.022352221277777775,0.0020049304,0.39615249625000004,0.7830002594,0.0
0.75,0.41935483870967744,0.041666666666666664,0.5833333333333334,0.040799999239999996,0.264916706,0.7196800232,0.535366694,0.01340000033,0.0752380984142857,0.281,0.02,0.117,0.024424999999999995,0.089525,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200042499999995,0.606666692,0.0,0.9710370380555555,0.0299937695,0.39864921624999994,0.785,0.0
0.75,0.41935483870967744,0.041666666666666664,0.6666666666666666,0.04146666718,0.2298333167499999,0.7492266846,0.5398666383333333,0.0,0.07619047845714286,0.2798666382,0.02,0.116975,0.028475,0.09154999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.606666692,0.0,0.0263910532,0.0700013995,0.38615646375000023,0.7869996643,0.0
0.75,0.41935483870967744,0.041666666666666664,0.75,0.04,0.24562501900000006,0.7174143219,0.5384166716666667,0.02785714388,0.075,0.2765,0.02,0.122075,0.024424999999999995,0.09154999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6149993999999992,0.6099999746666666,0.0,0.06555319361111112,0.13996675009999998,0.3886566162500003,0.7789994812000001,0.0
0.75,0.41935483870967744,0.041666666666666664,0.8333333333333334,0.04,0.2604166985000001,0.7493299865999999,0.533322207,0.04686666489,0.0766666684857143,0.2697333374,0.02,0.116975,0.024399999999999998,0.09154999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.6099999746666666,0.0,0.1791631698611111,0.0649975002,0.39615325875000024,0.7760001373000001,0.0
0.75,0.41935483870967744,0.041666666666666664,0.9166666666666666,0.04,0.25758333199999994,0.7396499634,0.540155538,0.04190000057,0.07380952154285714,0.26853332520000006,0.02,0.116975,0.028475,0.089525,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.6099999746666666,0.0,0.16015946069444445,0.0270077974,0.38366127000000033,0.787000351,0.0
0.75,0.41935483870967744,0.08333333333333333,0.0,0.04,0.2780833245,0.7343266296000001,0.5342999776666667,0.07269999981,0.07476190158571429,0.2707333374,0.02,0.117,0.024424999999999995,0.09154999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.6099999746666666,0.0,0.05864635044444444,0.0689941347,0.37866859375000034,0.7930000305,0.0
0.75,0.41935483870967744,0.08333333333333333,0.08333333333333333,0.04,0.26232757575,0.7685758972000001,0.536264356,0.051206898689999995,0.07241379192857143,0.2722069092,0.02,0.12715,0.028475,0.09562499999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.603333346,0.0,0.0730527295,0.0559930027,0.35117683375000014,0.7969999695,0.0
0.75,0.41935483870967744,0.08333333333333333,0.16666666666666666,0.04,0.25550003050000003,0.7253099823,0.5375111263333333,0.061900000569999995,0.07238095147142858,0.26713336179999997,0.02,0.122075,0.024424999999999995,0.09764999999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6200012000000015,0.603333346,0.0,0.26360721588888886,0.0340009987,0.38865623499999985,0.7919999695,0.0
0.75,0.41935483870967744,0.08333333333333333,0.25,0.04,0.2415833472499999,0.7550066376,0.532755534,0.05876666546,0.07333333151428571,0.26146667479999997,0.02,0.12715,0.028475,0.09562499999999999,0.0,0.0,0.5700000000000001,0.0,0.018952483333333332,0.6335283333333332,0.6149993999999992,0.6033328373333333,0.0,0.23055494097222223,0.05099775199999999,0.39115295375000014,0.7940003204,0.0
