0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1.0,0.6451612903225806,0.0,0.0,0.04,0.21649999624999997,0.703666687,0.621077792,0.01543333292,0.05095238004285714,0.2658666382,0.02,0.13224167499999998,0.0284833325,0.0671416675,0.0,0.0,0.4,0.0,0.009811337783333334,0.6051130293333333,0.7549987999999985,0.533387947,0.0,0.041522505555555554,0.0253756374,0.30647773749999985,1.0,0.0
1.0,0.6451612903225806,0.0,0.08333333333333333,0.04,0.215166664,0.6958266449,0.620077769,0.01820000052,0.0519047635,0.262666687,0.02,0.127158325,0.0244166675,0.06713333249999999,0.0,0.0,0.4,0.0,0.009811337783333334,0.6051130293333333,0.7549987999999985,0.5333333333333333,0.0,0.039800270388888885,0.0721218646,0.3261814112499998,1.0,0.0
1.0,0.6451612903225806,0.0,0.16666666666666666,0.04,0.22146549224999995,0.6865862274,0.6176781336666667,0.02041379213,0.05418719222857143,0.26282757560000003,0.02,0.13224167499999998,0.0244083325,0.0671416675,0.0,0.0,0.4,0.0,0.009811337783333334,0.6051130293333333,0.7549987999999985,0.5333333333333333,0.0,0.9922465855555557,0.0873035491,0.3161468499999998,1.0,0.0
1.0,0.6451612903225806,0.0,0.25,0.04,0.20749998099999994,0.680530014,0.6159444173333333,0.057466664310000005,0.06095238412857142,0.26153332520000006,0.02,0.127158325,0.0284833325,0.069175,0.0,0.0,0.4,0.0,0.009811337783333334,0.6051130293333333,0.7599181999999984,0.5333333333333333,0.0,0.04777231747222222,0.09264078740000001,0.31618728624999975,1.0,0.0
1.0,0.6451612903225806,0.0,0.3333333333333333,0.04,0.21774997700000007,0.6705466461,0.6153222403333333,0.04766666889,0.05714285714285714,0.2668666382,0.02,0.127158325,0.0244166675,0.06713333249999999,0.0,0.0,0.4,0.0,0.009811337783333334,0.6051130293333333,0.7600006000000008,0.5333333333333333,0.0,0.09855906169444444,0.0713983059,0.3187671662500001,1.0,0.0
1.0,0.6451612903225806,0.0,0.4166666666666667,0.04,0.22541666024999998,0.6666166687,0.6120333353333333,0.03546666622,0.060476187300000005,0.2628666382,0.02,0.12715,0.0284833325,0.069175,0.0,0.0,0.4,0.0,0.009811337783333334,0.6051130293333333,0.7600006000000008,0.5333333333333333,0.0,0.05787314308333333,0.192625773,0.2989368437499998,1.0,0.0
1.0,0.6451612903225806,0.0,0.5,0.04,0.20858335500000003,0.6617733002,0.608988889,0.03579999924,0.061904764171428574,0.26293334960000003,0.02,0.13225,0.0244166675,0.0671416675,0.0,0.0,0.4,0.0,0.009811337783333334,0.6051130293333333,0.7600006000000008,0.5333333333333333,0.0,0.08076398108333332,0.0676900864,0.3186859124999998,1.0,0.0
1.0,0.6451612903225806,0.0,0.5833333333333334,0.04,0.21041669850000008,0.6531300353999999,0.60953331,0.037799999710000004,0.061428574157142854,0.26106665039999993,0.02,0.12715,0.0284833325,0.06916666749999999,0.0,0.0,0.4,0.0,0.009811337783333334,0.6010578790000001,0.7600006000000008,0.5332793553333333,0.0,0.8780014038888889,0.051307725900000004,0.32098197875000023,1.0,0.0
1.0,0.6451612903225806,0.0,0.6666666666666666,0.04,0.21583337774999994,0.6474433136000001,0.6078333536666667,0.04656666756,0.060476187300000005,0.2675999756,0.02,0.127158325,0.0244083325,0.0671416675,0.0,0.0,0.4,0.0,0.009811337783333334,0.6010578790000001,0.7649993999999992,0.5299999873333333,0.0,0.11075001822222222,0.1127277374,0.32118454000000013,1.0,0.0
1.0,0.6451612903225806,0.0,0.75,0.04,0.214017868,0.6415571593999999,0.609928576,0.05496428489999999,0.06632652964285715,0.2685,0.02,0.127158325,0.0284833325,0.069175,0.0,0.0,0.4,0.0,0.009811337783333334,0.6010578790000001,0.7600006000000008,0.5299999873333333,0.0,0.6953225452777778,0.0544336975,0.3160659787500002,1.0,0.0
