0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1.0,0.2903225806451613,0.0,0.0,0.04,0.22883329400000002,0.6693599700999999,0.523922221,0.21596666339999998,0.12285714829999998,0.2714666748,0.0,0.142425,0.028475,0.09154999999999999,0.0,0.0,0.51,0.0,0.0,0.507882881,0.7200012000000016,0.5599999746666666,0.0,0.39037929111111114,0.1006355524,0.3285987849999998,0.8683223724,0.0
1.0,0.2903225806451613,0.0,0.08333333333333333,0.04,0.23456897725,0.671762085,0.514885076,0.2346896553,0.12857142857142856,0.26379309079999996,0.0,0.116983325,0.0284833325,0.06510833249999999,0.0,0.0,0.51,0.0,0.0,0.507882881,0.7200012000000016,0.5599999746666666,0.0,0.034441918805555555,0.18408793210000002,0.33863639874999973,0.870983429,0.0
1.0,0.2903225806451613,0.0,0.16666666666666666,0.04,0.2271666527500001,0.673789978,0.5133111316666666,0.249533329,0.13523808888571429,0.26820001219999995,0.0,0.116983325,0.0244083325,0.06509999999999999,0.0,0.0,0.51,0.0,0.0,0.507882881,0.7249786500000027,0.5599999746666666,0.0,0.8902455647222223,0.13952589040000002,0.32880516000000026,0.8709999847000001,0.0
1.0,0.2903225806451613,0.0,0.25,0.04,0.20681037900000004,0.6719379424999999,0.513068962,0.26362068180000003,0.14039408820000002,0.2720689698,0.0,0.122075,0.0284833325,0.06510833249999999,0.0,0.0,0.51,0.0,0.0,0.5117698033333333,0.725,0.5599999746666666,0.0,0.24928671519444445,0.0650109768,0.32909164375000016,0.8700109863000001,0.0
1.0,0.2903225806451613,0.0,0.3333333333333333,0.04,0.20249996175000007,0.6749275969999999,0.5085632323333333,0.2563793182,0.1423645292,0.26462066660000005,0.0,0.116983325,0.0244166675,0.06509999999999999,0.0,0.0,0.51,0.0,0.0,0.5119295756666666,0.725,0.5599999746666666,0.0,0.07946307394444445,0.11442419290000001,0.3311744687500003,0.8719862366,0.0
1.0,0.2903225806451613,0.0,0.4166666666666667,0.04,0.20758333199999993,0.6727666472999999,0.5086444219999999,0.2465333366,0.1390476226857143,0.2614000244,0.0,0.116983325,0.0284833325,0.06510833249999999,0.0,0.0,0.51,0.0,0.0,0.5119295756666666,0.7233611999999994,0.5599999746666666,0.0,0.0661705335,0.0794113815,0.3361587524999997,0.8756556702,0.0
1.0,0.2903225806451613,0.0,0.5,0.04,0.21099996574999996,0.6622333527,0.5089000066666666,0.2255666733,0.13857142584285714,0.260666687,0.0,0.116983325,0.0244166675,0.06713333249999999,0.0,0.0,0.51,0.0,0.0,0.5119295756666666,0.7175414999999987,0.5599999746666666,0.0,0.5742060344444444,0.1025845528,0.33550262500000017,0.8785083008,0.0
1.0,0.2903225806451613,0.0,0.5833333333333334,0.04,0.20950002674999996,0.6599966431,0.504988861,0.2476333427,0.13952380588571428,0.257666687,0.0,0.116983325,0.0284833325,0.06510833249999999,0.0,0.0,0.51,0.0,0.0,0.5159783680000001,0.7149993999999993,0.5599999746666666,0.0,0.9662123786111111,0.18594168419999998,0.32741203249999984,0.88,0.0
1.0,0.2903225806451613,0.0,0.6666666666666666,0.04,0.21724996574999994,0.6629833221,0.503922208,0.2637333298,0.13952380588571428,0.26233331299999996,0.0,0.116983325,0.0244083325,0.06509999999999999,0.0,0.0,0.51,0.0,0.0,0.5159783680000001,0.7100006000000008,0.5599999746666666,0.0,0.04568082491666667,0.1382549047,0.33617935125000004,0.8830000305,0.0
1.0,0.2903225806451613,0.0,0.75,0.04,0.20716667174999995,0.6680000305,0.500666682,0.2798999977,0.14047618592857142,0.25446667479999996,0.0,0.122075,0.0284833325,0.06510833249999999,0.0,0.0,0.51,0.0,0.0,0.5159783680000001,0.7100006000000008,0.5533881506666667,0.0,0.11985092163888889,0.0639999986,0.3287639612500001,0.8869999695,0.0
1.0,0.2903225806451613,0.0,0.8333333333333334,0.04033333206,0.21358337400000008,0.6943133545000001,0.5081111273333333,0.2737666702,0.14333333971428572,0.25159997559999997,0.0,0.116983325,0.0244166675,0.06509999999999999,0.0,0.0,0.51,0.0,0.0,0.5159783680000001,0.7100006000000008,0.5533333460000001,0.0,0.5005196466666667,0.0378223121,0.32884750374999994,0.8919668579000001,0.0
1.0,0.2903225806451613,0.0,0.9166666666666666,0.04006666564,0.21475000375000003,0.7272633362,0.5190111159999999,0.2696333313,0.14238094602857143,0.2501333618,0.0,0.116983325,0.0284833325,0.06510833249999999,0.0,0.0,0.51,0.0,0.0,0.5200271606666667,0.7,0.5533333460000001,0.0,0.23229228124999998,0.0430000007,0.3237663275000003,0.8930000305,0.0
1.0,0.2903225806451613,0.041666666666666664,0.0,0.04,0.21206893924999992,0.7142723846,0.5090000153333333,0.2663793182,0.1394088608857143,0.25634484859999995,0.0,0.116983325,0.0244166675,0.06509999999999999,0.0,0.0,0.51,0.0,0.0,0.5200271606666667,0.7049987999999985,0.5566112516666667,0.0,0.8387664794444444,0.0515967488,0.32618331875000023,0.89,0.0
1.0,0.2903225806451613,0.041666666666666664,0.08333333333333333,0.04,0.21208333975000002,0.7036933136000001,0.5055222193333333,0.27316667559999996,0.1419047628142857,0.2568666382,0.0,0.13224167499999998,0.0284833325,0.069175,0.0,0.0,0.51,0.0,0.0,0.5200271606666667,0.7049987999999985,0.5533333460000001,0.0,0.8779089186111111,0.0513722479,0.32868194624999986,0.8920165253000001,0.0
1.0,0.2903225806451613,0.041666666666666664,0.16666666666666666,0.040285713199999997,0.31294641500000003,0.6991999817,0.5121785483333333,0.2811428642,0.14489796500000002,0.25757141119999993,0.0,0.13224167499999998,0.0284833325,0.069175,0.0,0.0,0.51,0.0,0.0,0.5200271606666667,0.6900818000000015,0.5533333460000001,0.0,0.9496203105555556,0.0913506567,0.32135085999999974,0.89,0.0
1.0,0.2903225806451613,0.041666666666666664,0.25,0.04,0.31975002299999994,0.7374466705,0.524633344,0.32806667330000006,0.14333333971428572,0.2575999756,0.0,0.13224167499999998,0.0284833325,0.069175,0.0,0.0,0.51,0.0,0.0,0.5200271606666667,0.6850829999999973,0.5533333460000001,0.0,0.08886125352777777,0.0507628262,0.3211017612500001,0.8919667816000001,0.0
1.0,0.2903225806451613,0.041666666666666664,0.3333333333333333,0.04,0.3236666680000001,0.7575833129999999,0.5284555436666667,0.2661666679,0.1414285659857143,0.25533331299999995,0.0,0.13224167499999998,0.028475,0.06713333249999999,0.0,0.0,0.51,0.0,0.0,0.5240760166666667,0.6950012000000015,0.5533333460000001,0.0,0.0949829631388889,0.2071783543,0.3310581212499997,0.8930000305,0.0
1.0,0.2903225806451613,0.041666666666666664,0.4166666666666667,0.04,0.32849998475,0.7228600311,0.5203999836666667,0.3165999985,0.1414285659857143,0.24913336179999998,0.0,0.13225,0.0284833325,0.069175,0.0,0.0,0.51,0.0,0.0,0.5240760166666667,0.6950012000000015,0.55,0.0,0.9764727275,0.0593825579,0.3188106537499998,0.895,0.0
